loan_amt_outstanding,income,years_employed,fico_score,loan_to_income,loan_per_year_employed,fico_income_interaction
5737.77081,113936.7769,4,591,0.05035925156093863,1147.554162,67336635.1479
3153.385598,58229.3543,6,753,0.054154569217777594,450.4836568571428,43846703.7879
5631.369284,89901.35895,3,683,0.06263942336032242,1407.842321,61402628.16284999
4475.534748,58900.04561,2,688,0.07598525097176091,1491.844916,40523231.37968
3900.897404,56468.10082,4,593,0.06908143442552772,780.1794808,33485583.78626
7236.406052,109764.0729,2,678,0.06592690905818305,2412.135350666667,74420041.4262
4510.196971,67533.57492,5,664,0.06678451386996731,751.6994951666667,44842293.74688
4671.814888,54367.11999,4,599,0.08593088780081376,934.3629776,32565904.87401
5139.410079,68990.67163,3,706,0.07449427520416657,1284.85251975,48707414.170779996
1984.549661,33232.78134,2,651,0.059716628609463335,661.5165536666667,21634540.652340002
2609.55343,41105.84434,5,728,0.06348375691670602,434.92557166666666,29925054.679520003
4300.947294,65323.99015,4,740,0.06584024160278824,860.1894587999999,48339752.710999995
3203.826797,71775.41982,3,644,0.04463682420792511,800.95669925,46223370.36408
6905.866619,95225.41367,5,521,0.07252125617284788,1150.9777698333335,49612440.52207
6259.050382,90007.26859,4,701,0.0695393880958838,1251.8100764,63095095.28159001
4744.434869,88508.86924,4,609,0.053604061487684596,948.8869738,53901901.36716
3742.57668,68897.64041,6,632,0.054320825178832556,534.6538114285714,43543308.73912001
5665.333217,82235.49418,5,797,0.06889158110402578,944.2222028333334,65541688.86145999
1885.850607,59373.15407,6,693,0.03176268191420065,269.40722957142856,41145595.770509996
3567.495476,54405.7033,4,639,0.06557208637232023,713.4990952,34765244.408700004
2282.40746,40307.78339,3,573,0.05662448460288244,570.601865,23096359.882469997
6024.665132,101983.693,4,530,0.05907478886787249,1204.9330264,54051357.29
4482.368229,74358.77619,4,613,0.06028028510698543,896.4736458,45581929.80447
5655.056031,89418.09214,3,540,0.06324286165804967,1413.76400775,48285769.7556
4371.080033,74016.77232,2,616,0.05905526404263159,1457.0266776666667,45594331.749120004
4137.424439,73636.54724,3,657,0.05618710537118081,1034.35610975,48379211.53668
2061.384699,31757.45636,4,708,0.0649102584151387,412.27693980000004,22484279.10288
4108.806401,64814.4287,5,616,0.06339339069012895,684.8010668333333,39925688.0792
3121.738976,54599.79883,5,591,0.05717491717620721,520.2898293333334,32268481.10853
4542.965087,74594.85488,1,573,0.0609018556875983,2271.4825435,42742851.84624
3595.47313,69205.6643,3,693,0.05195345158977177,898.8682825,47959525.359900005
7923.291746,103189.7621,4,518,0.07678370009463581,1584.6583492,53452296.7678
4286.298658,60927.44182,3,688,0.07035087195344268,1071.5746645,41918079.97216
4792.742043,81443.51458,6,635,0.058847436381608484,684.6774347142857,51716631.7583
6527.16658,124049.8548,8,635,0.052617285126781,725.2407311111111,78771657.79800001
6408.91605,86375.12375,5,642,0.07419863233395138,1068.152675,55452829.4475
3096.526336,60729.18336,4,620,0.050989098891597716,619.3052672,37652093.6832
3858.892936,74194.58371,5,725,0.052010439886434535,643.1488226666667,53791073.18975
5983.539759,129228.4177,6,612,0.046302043044776045,854.7913941428571,79087791.6324
6003.028525,81645.21819,1,678,0.07352578213406909,3001.5142625,55355457.93282
4371.218035,80181.11036,8,674,0.054516805957406086,485.6908927777778,54042068.382640004
3753.984166,59516.9924,3,652,0.06307415772469252,938.4960415,38805079.0448
2195.290219,43792.92394,8,742,0.050128879769654196,243.92113544444445,32494349.56348
4337.961073,64325.72944,3,578,0.06743741751080815,1084.49026825,37180271.61632
3691.123065,64632.03187,3,469,0.057109810076328184,922.78076625,30312422.94703
4508.015559,60126.20873,7,686,0.07497588246697065,563.501944875,41246579.18878
5604.037762,92942.16142,3,684,0.06029596984102185,1401.0094405,63572438.411280006
3383.350377,92957.8208,4,636,0.036396618894960195,676.6700754000001,59121174.0288
5932.91226,86384.99969,4,687,0.0686798898098291,1186.582452,59346494.78703
2601.808398,44158.30936,4,675,0.05892001835328145,520.3616796,29806858.818
3671.386189,49180.80327,5,692,0.07465079756362729,611.8976981666666,34033115.86284
4020.63588,65023.91408,7,712,0.061833187632960876,502.579485,46297026.82496
4660.042702,67222.82105,3,584,0.06932233174898389,1165.0106755,39258127.4932
3589.457393,73104.77013,6,665,0.049100180283282155,512.7796275714286,48614672.13645
5669.391452,76489.01804,5,653,0.07412033252879606,944.8985753333333,49947328.78012
9201.662647,127640.2688,2,555,0.07209059283121715,3067.220882333333,70840349.184
2547.25415,65265.15832,4,599,0.03902931082265351,509.45083000000005,39093829.833680004
3897.112566,72582.3636,5,712,0.05369227967586203,649.5187609999999,51678642.8832
3485.33358,72865.86724,5,626,0.0478321841483399,580.88893,45614032.89224
4478.12808,78487.16471,2,737,0.05705554655323649,1492.70936,57845040.39127
4708.294743,80669.02268,4,561,0.05836558553112293,941.6589486,45255321.72347999
4459.889611,93667.87458,5,561,0.04761386580991839,743.3149351666666,52547677.63938
4590.542271,80386.82032,5,694,0.05710565802539626,765.0903785,55788453.30208
4664.328952,74753.57733,5,663,0.06239606341977325,777.3881586666666,49561621.76979
2225.120042,45328.08159,6,606,0.04908921718941229,317.87429171428573,27468817.44354
3647.987402,61807.09221,6,626,0.05902214893958005,521.1410574285715,38691239.723460004
5008.320014,79591.60338,2,587,0.0629252308189532,1669.4400046666667,46720271.18406
2920.194286,52971.87895,6,724,0.05512725513665912,417.1706122857143,38351640.359799996
3745.050302,50932.05296,6,668,0.07353032293569008,535.007186,34022611.37728
4412.303085,98418.75881,6,687,0.04483193182179055,630.3290121428571,67613687.30247
5950.164505,94742.09732,3,527,0.06280380816185627,1487.54112625,49929085.28764
3416.506228,72358.15452,8,674,0.0472166026153756,379.61180311111116,48769396.146479994
2728.688603,43622.95688,4,612,0.06255166540965228,545.7377206,26697249.61056
2842.014206,64593.57229,4,627,0.04399840580416367,568.4028412,40500169.82583
4438.811638,95838.96878,6,640,0.04631531092684286,634.1159482857144,61336940.0192
3332.265401,63803.89151,5,630,0.05222667962855379,555.3775668333334,40196451.6513
3303.832541,65254.80497,7,664,0.05062972056185383,412.979067625,43329190.50008
1784.138199,32923.45373,4,576,0.054190493305387784,356.8276398,18963909.34848
4651.635134,70205.36695,5,632,0.06625754320530253,775.2725223333333,44369791.9124
3092.225726,73876.50339,6,654,0.04185668763495797,441.7465322857143,48315233.21706
5477.469469,79172.28626,5,647,0.06918417703567294,912.9115781666666,51224469.210219994
3855.947308,70156.79179,4,567,0.054961853436614194,771.1894616,39778900.94493
1016.141712,20044.11559,5,665,0.0506952630255364,169.356952,13329336.86735
4225.740476,73888.27303,6,656,0.057190949289437056,603.6772108571429,48470707.10768
3785.286523,57114.6302,3,674,0.06627525223710062,946.32163075,38495260.7548
4474.503208,96443.05676,8,655,0.046395286071121464,497.1670231111111,63170202.17780001
4283.135082,64800.64789,6,814,0.06609710275126544,611.8764402857142,52747727.38246
4375.719158,75019.8398,6,564,0.05832749269536127,625.1027368571429,42311189.6472
3155.340972,58665.26999,8,680,0.053785501583544566,350.5934413333333,39892383.5932
5166.789359,89335.8922,4,602,0.05783553767364921,1033.3578718,53780207.1044
3665.259374,68846.67566,7,712,0.05323800080119603,458.15742175,49018833.069919996
4309.295106,88782.25761,4,597,0.04853779597361899,861.8590211999999,53003007.79317
5476.273236,78709.40753,6,638,0.06957584115778219,782.324748,50216602.00414
4627.837752,84531.71348,6,617,0.05474676380528107,661.119678857143,52156067.21716
2345.799605,45666.34351,4,574,0.05136823806431863,469.15992100000005,26212481.174739998
3377.440328,74294.95644,6,562,0.04545988704740858,482.49147542857145,41753765.519279994
3265.040991,55932.33852,3,681,0.05837483426111584,816.26024775,38089922.53212
7593.794952,134395.8846,5,672,0.056503180692956255,1265.632492,90314034.4512
2730.864726,47534.46039,4,626,0.05745020988009473,546.1729452,29756572.20414
1826.145125,32718.42652,6,660,0.05581396537599101,260.877875,21594161.503200002
4484.469623,80173.83546,4,733,0.0559343281659693,896.8939246,58767421.39218
4299.363828,51631.08241,6,655,0.08327084436804331,614.1948325714285,33818358.97855
3179.875261,45342.97265,5,643,0.07012939547380713,529.9792101666667,29155531.413950004
4120.605738,88115.23073,5,662,0.046763830768138955,686.7676230000001,58332282.743259996
4290.681429,69720.31824,6,557,0.06154133453849908,612.9544898571429,38834217.259679995
4757.167964,90042.83732,7,661,0.05283227523185259,594.6459955,59518315.46852
4434.467332,72997.22647,3,582,0.06074843588422781,1108.616833,42484385.805539995
4609.08078,79695.21344,5,700,0.057833846990223536,768.1801300000001,55786649.40800001
4710.729502,86000.25142,3,616,0.05477576430491352,1177.6823755,52976154.87472
3872.037505,97590.82395,7,562,0.03967624565752346,484.004688125,54846043.0599
3514.858643,59009.57305,4,581,0.05956421070801894,702.9717286,34284561.94205
2153.901886,25992.87874,4,687,0.08286507652584597,430.78037720000003,17857107.69438
4671.386808,77375.71587,5,562,0.060372776592957006,778.564468,43485152.31894
4438.106232,69600.69612,2,609,0.06376525637451104,1479.368744,42386823.937079996
3682.583872,52853.61822,2,646,0.06967515178623707,1227.5279573333335,34143437.37012
5880.282092,91386.463,7,760,0.06434522027551996,735.0352615,69453711.88
6289.764043,82830.03704,4,604,0.0759357869161236,1257.9528086,50029342.372159995
4522.608048,68595.66973,5,635,0.06593139283770456,753.768008,43558250.27855
4452.41422,103762.1726,7,626,0.042909801408274384,556.5517775,64955120.0476
3850.06869,65712.43585,7,681,0.0585896511085034,481.25858625,44750168.81384999
3574.264941,63867.58235,4,625,0.05596367999898209,714.8529882,39917238.96875
4777.418364,80995.33742,4,657,0.05898386890059846,955.4836728,53213936.684939995
4560.977396,60584.41442,3,625,0.07528301527032763,1140.244349,37865259.0125
4251.700866,54997.22486,6,606,0.07730755282190602,607.385838,33328318.26516
1476.100275,33499.53472,5,699,0.044063306768098796,246.0167125,23416174.76928
3772.533499,65929.9009,5,660,0.05722037266011999,628.7555831666667,43513734.594
3429.216422,67570.67056,5,665,0.050750072383908724,571.5360703333333,44934495.9224
1598.115491,26071.77675,4,609,0.061296761868701685,319.6230982,15877712.04075
3945.25448,60648.88659,3,561,0.06505073220231972,986.31362,34024025.37699
4187.127896,74350.33746,5,639,0.05631619221898397,697.8546493333333,47509865.636939995
2655.979119,55608.27694,4,575,0.04776229844017601,531.1958238,31974759.240500003
3495.215029,67348.75271,4,634,0.05189724958973339,699.0430058,42699109.21814
2536.389699,45017.20211,3,612,0.0563426774668484,634.09742475,27550527.69132
3069.370407,67546.97247,5,610,0.045440532635534124,511.5617345,41203653.2067
5241.501576,75003.85045,5,589,0.0698830999273067,873.583596,44177267.91505
3213.847249,60473.61268,4,659,0.05314462137317865,642.7694498,39852110.75612
5560.444038,84050.25192,2,568,0.06615618526909757,1853.4813459999998,47740543.09056
480.4217936,13812.16545,5,638,0.03478251077315451,80.07029893333333,8812161.5571
4179.716909,69905.43479,4,641,0.0597910151263106,835.9433818,44809383.700389996
4317.165065,79776.21825,6,626,0.05411594030964089,616.7378664285715,49939912.62450001
7870.565358,96649.44895,6,736,0.08143414622043291,1124.3664797142858,71133994.4272
3477.427531,56829.66987,3,672,0.06119035248477697,869.35688275,38189538.15264
3503.317874,61505.05913,5,759,0.05695983262999978,583.8863123333333,46682339.87967
3931.985813,66286.40225,6,655,0.05931813583894851,561.712259,43417593.47375
2059.109556,33606.96416,3,667,0.061270323202520696,514.777389,22415845.094720002
2789.327409,53327.03547,4,685,0.05230606547624189,557.8654818,36529019.296950005
3153.536438,45585.23648,4,641,0.06917889828901949,630.7072876,29220136.58368
4504.712358,72716.13959,4,685,0.06194927815664108,900.9424716,49810555.619150005
6559.511662,86904.70106,3,617,0.0754793651196816,1639.8779155,53620200.55402
2941.966159,59899.05548,6,587,0.04911540149298669,420.28087985714285,35160745.56676
2409.638878,48718.02167,5,688,0.049460934482780265,401.6064796666667,33517998.90896
5625.303535,108188.1807,6,696,0.0519955460804602,803.6147907142857,75298973.7672
6988.562313,96210.48694,5,700,0.07263825945799088,1164.7603855,67347340.858
4126.564756,80933.65665,1,512,0.050987004995887736,2063.282378,41438032.2048
3642.359375,97082.72073,3,686,0.03751810154859967,910.58984375,66598746.42078
4288.819046,74554.87266,3,593,0.05752567059568598,1072.2047615,44211039.48738
3017.800839,47955.71973,4,604,0.06292890307825376,603.5601678,28965254.71692
4407.865572,81716.19968,6,707,0.05394114740048149,629.6950817142857,57773353.173760004
1887.04748,35537.82382,6,642,0.05309969145845409,269.5782114285714,22815282.89244
8141.876248,115826.5247,3,624,0.0702937109528048,2035.469062,72275751.4128
5472.179581,90381.26612,3,600,0.06054550700444929,1368.04489525,54228759.672
3823.580085,62644.43975,5,659,0.06103622444702227,637.2633475,41282685.79525
2833.744859,55882.1341,6,667,0.05070931711158988,404.8206941428571,37273383.4447
3476.856695,62734.09732,5,523,0.05542212040143814,579.4761158333333,32809932.89836
3519.975193,69844.46479,6,650,0.050397339338672645,502.85359900000003,45398902.1135
1992.516152,41590.87869,4,624,0.04790752719612937,398.5032304,25952708.302559998
2330.967335,36852.54254,5,617,0.06325119447068546,388.4945558333333,22738018.74718
2638.016607,50819.30534,5,602,0.05190973369861671,439.6694345,30593221.81468
5410.549713,65704.90714,2,567,0.08234620439214968,1803.516571,37254682.34838
3608.91234,58156.676,6,669,0.06205499674599602,515.5589057142857,38906816.244
1503.473477,31544.4617,6,639,0.047662042587727466,214.7819252857143,20156911.0263
2673.54163,46791.58228,7,689,0.05713723493991797,334.19270375,32239400.190920003
4093.376713,65372.3325,3,556,0.06261634787067424,1023.34417825,36347016.87
6696.683343,79730.24667,4,798,0.08399175498143494,1339.3366686,63624736.842659995
4358.29257,58258.70124,4,640,0.07480929847665087,871.658514,37285568.7936
3094.554788,74344.70037,5,632,0.04162441670431573,515.7591313333334,46985850.63384
5957.574122,77583.48388,4,623,0.07678920594927029,1191.5148244,48334510.45724
3322.043541,53092.32762,4,588,0.06257106610044363,664.4087082,31218288.640559997
2808.36336,59887.20754,4,642,0.04689421122327898,561.6726719999999,38447587.24068
3652.428415,66294.31087,5,703,0.05509414559127321,608.7380691666666,46604900.54161
3292.724419,63544.7566,4,673,0.051817405481228686,658.5448838,42765621.1918
5393.030476,76008.68136,5,676,0.07095282248597409,898.8384126666666,51381868.599360004
6593.835538,103143.3896,5,636,0.06392882339340991,1098.9725896666666,65599195.7856
3392.347123,68812.28073,4,664,0.049298571228314846,678.4694246,45691354.40472
5341.155094,72030.47477,3,738,0.07415132429684315,1335.2887735,53158490.38026
5185.312259,70718.33222,2,533,0.07332345229516327,1728.4374196666668,37692871.07326
3856.267196,57441.43379,5,678,0.06713389519542606,642.7111993333333,38945292.109620005
5592.06608,86612.06247,5,614,0.06456451815672178,932.0110133333333,53179806.356580004
3626.244522,74064.64337,4,580,0.04896053443254485,725.2489044,42957493.1546
3560.425921,52426.93632,5,688,0.06791214918987827,593.4043201666667,36069732.18816
6396.029769,103269.1582,3,701,0.06193552731930824,1599.00744225,72391679.8982
3811.314449,72713.49586,5,746,0.05241550284263262,635.2190748333334,54244267.91156
6873.473391,91447.7616,4,594,0.07516283909703525,1374.6946782,54319970.3904
4103.13279,83582.54248,5,571,0.04909078700175608,683.855465,47725631.75608
5051.575567,84768.78787,7,652,0.05959240062141056,631.446945875,55269249.69124
2215.23879,54625.37141,4,648,0.040553294792864576,443.047758,35397240.67368
4604.560834,60590.51568,4,588,0.07599474574935662,920.9121668,35627223.21984
4872.316,70845.69362,4,636,0.06877363677269091,974.4631999999999,45057861.14232001
3269.114214,67776.54569,5,585,0.048233709473837996,544.8523690000001,39649279.228649996
3240.802679,53301.45532,5,617,0.06080139199732452,540.1337798333333,32886997.93244
3708.311735,50492.84035,6,628,0.0734423278473095,529.7588192857144,31709503.7398
2381.377586,36202.77328,3,627,0.06577887189791061,595.3443965,22699138.84656
4809.956913,92276.48128,5,567,0.05212549120021966,801.6594855,52320764.88576
